conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
275,571,Ethiopia,Government of Ethiopia,97,,EPLF,416,,1,Eritrea,1989,5930,5930,5930,3,Ethiopia,530,,,,530,530,4,22.1
275,571,Ethiopia,Government of Ethiopia,97,,EPLF,416,,1,Eritrea,1990,30633,30633,30633,3,Ethiopia,530,,,,530,530,4,22.1
275,571,Ethiopia,Government of Ethiopia,97,,EPLF,416,,1,Eritrea,1991,6907,6904,6907,3,Ethiopia,530,,,,530,530,4,22.1
13588,14619,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2016,69,64,85,3,Russia (Soviet Union),365,,,,365,365,1,22.1
13588,14619,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2017,53,53,76,3,Russia (Soviet Union),365,,,,365,365,1,22.1
13588,14619,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2018,30,30,30,3,Russia (Soviet Union),365,,,,365,365,1,22.1
13588,14619,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2019,26,26,27,3,Russia (Soviet Union),365,,,,365,365,1,22.1
13588,14619,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2020,30,24,31,3,Russia (Soviet Union),365,,,,365,365,1,22.1
13588,14619,Russia (Soviet Union),Government of Russia (Soviet Union),57,,IS,234,,1,Islamic State,2015,55,55,57,3,Russia (Soviet Union),365,,,,365,365,1,22.1
277,575,Venezuela,Government of Venezuela,18,,Military faction (forces of Hugo Chávez),742,,2,,1992,144,144,263,3,Venezuela,101,,,,101,101,5,22.1
283,584,DR Congo (Zaire),Government of DR Congo (Zaire),89,,AFDL,422,Government of Rwanda,2,,1996,1304,1164,1852,4,DR Congo (Zaire),490,,,517,490,490,4,22.1
283,584,DR Congo (Zaire),Government of DR Congo (Zaire),89,,AFDL,422,"Government of Uganda, Government of Rwanda, Government of Angola",2,,1997,4465,4046,4834,4,DR Congo (Zaire),490,,,"517, 500, 540",490,490,4,22.1
283,"586, 585",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Chad, Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Angola","RCD, MLC","424, 423","Government of Rwanda, Government of Uganda",2,,1998,3268,3022,5711,4,DR Congo (Zaire),490,"565, 483, 552, 540",,"517, 500",490,490,4,22.1
283,"586, 585",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Chad, Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Angola","RCD, MLC","424, 423","Government of Rwanda, Government of Uganda",2,,1999,2953,2598,3229,4,DR Congo (Zaire),490,"565, 483, 552, 540",,"517, 500",490,490,4,22.1
283,"586, 585",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Angola","RCD, MLC","424, 423","Government of Rwanda, Government of Uganda",2,,2000,1294,1260,2458,4,DR Congo (Zaire),490,"565, 552, 540",,"517, 500",490,490,4,22.1
283,586,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Angola",RCD,424,Government of Rwanda,2,,2001,454,454,734,4,DR Congo (Zaire),490,"565, 552, 540",,517,490,490,4,22.1
283,16286,DR Congo (Zaire),Government of DR Congo (Zaire),89,,RNL,7098,,2,,2005,34,34,34,3,DR Congo (Zaire),490,,,,490,490,4,22.1
283,588,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2006,182,54,362,3,"DR Congo (Zaire), Uganda",490,,,,490,"490, 500",4,22.1
283,588,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2007,516,516,553,3,DR Congo (Zaire),490,,,,490,490,4,22.1
283,588,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNDP,426,,2,,2008,486,486,486,3,DR Congo (Zaire),490,,,,490,490,4,22.1
283,11377,DR Congo (Zaire),Government of DR Congo (Zaire),89,,CNPSC,3043,,2,,2011,41,41,41,3,DR Congo (Zaire),490,,,,490,490,4,22.1
283,"11377, 11982, 14808",DR Congo (Zaire),Government of DR Congo (Zaire),89,,"M23, CNPSC, UPCP","1160, 3518, 3043","Government of Rwanda, Government of Uganda",2,,2012,736,680,853,4,"Rwanda, DR Congo (Zaire)",490,,,"517, 500",490,"490, 517",4,22.1
283,"10509, 12463, 11982",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi","M23, APCLS, Forces of Paul Joseph Mukungubila","4286, 1160, 1200",Government of Rwanda,2,,2013,1379,1359,1434,4,"Rwanda, DR Congo (Zaire)",490,"560, 510, 553",,517,490,"490, 517",4,22.1
283,"10509, 11377",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi","CNPSC, APCLS","1200, 3043",,2,,2014,86,63,106,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
283,"16286, 14929",DR Congo (Zaire),Government of DR Congo (Zaire),89,,"RNL, Kamuina Nsapu","6590, 7098",,2,,2016,506,308,1822,3,DR Congo (Zaire),490,,,,490,490,4,22.1
283,"11377, 15135, 11982, 14929",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi","M23, CNPSC, MNR, Kamuina Nsapu","6590, 6740, 1160, 3043",,2,,2017,3309,3067,4265,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
283,"15389, 11377, 15336, 14929",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi","CMC, UPLC, CNPSC, Kamuina Nsapu","6920, 6894, 6590, 3043",,2,,2018,439,439,453,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
283,"15389, 11377, 15336",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi","CMC, CNPSC, UPLC","6920, 6894, 3043",,2,,2019,177,177,182,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
283,"15389, 10509, 11377",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of South Africa, Government of Malawi","CMC, CNPSC, APCLS","6920, 1200, 3043",,2,,2020,219,209,242,4,DR Congo (Zaire),490,"560, 510, 553",,,490,490,4,22.1
283,"15389, 10509, 11377, 11982, 16286",DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Tanzania, Government of Nepal, Government of South Africa, Government of Kenya","M23, CNPSC, APCLS, RNL, CMC","1160, 7098, 6920, 1200, 3043",,2,,2021,406,395,416,4,DR Congo (Zaire),490,"560, 510, 501, 790",,,490,490,4,22.1
287,593,Burundi,Government of Burundi,93,,Palipehutu,430,,2,,1991,272,272,551,3,Burundi,516,,,,516,516,4,22.1
287,593,Burundi,Government of Burundi,93,,Palipehutu,430,,2,,1992,61,61,61,3,Burundi,516,,,,516,516,4,22.1
287,594,Burundi,Government of Burundi,93,,CNDD,431,,2,,1994,56,56,532,3,Burundi,516,,,,516,516,4,22.1
287,594,Burundi,Government of Burundi,93,,CNDD,431,,2,,1995,254,235,526,3,Burundi,516,,,,516,516,4,22.1
287,594,Burundi,Government of Burundi,93,,CNDD,431,,2,,1996,531,496,962,3,Burundi,516,,,,516,516,4,22.1
287,"594, 596, 595",Burundi,Government of Burundi,93,,"Frolina, CNDD, Palipehutu-FNL","433, 432, 431",,2,,1997,639,539,1216,3,Burundi,516,,,,516,516,4,22.1
287,"594, 597, 596",Burundi,Government of Burundi,93,,"CNDD-FDD, CNDD, Palipehutu-FNL","434, 432, 431",,2,,1998,621,621,740,3,Burundi,516,,,,516,516,4,22.1
287,"597, 596",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","434, 432",,2,,1999,524,321,679,3,Burundi,516,,,,516,516,4,22.1
287,"597, 596",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","434, 432",,2,,2000,1348,1227,2123,3,Burundi,516,,,,516,516,4,22.1
287,"597, 596",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","434, 432",,2,,2001,1182,1169,2488,3,Burundi,516,,,,516,516,4,22.1
287,"597, 596",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","434, 432",,2,,2002,1114,782,1591,3,"DR Congo (Zaire), Burundi",516,,,,516,"490, 516",4,22.1
287,"597, 596",Burundi,Government of Burundi,93,,"CNDD-FDD, Palipehutu-FNL","434, 432",,2,,2003,972,972,1138,3,Burundi,516,,,,516,516,4,22.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2004,387,367,425,3,Burundi,516,,,,516,516,4,22.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2005,286,286,356,3,Burundi,516,,,,516,516,4,22.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2006,141,141,141,3,Burundi,516,,,,516,516,4,22.1
287,596,Burundi,Government of Burundi,93,,Palipehutu-FNL,432,,2,,2008,201,201,205,3,Burundi,516,,,,516,516,4,22.1
287,14842,Burundi,Government of Burundi,93,,RED-TABARA,6513,,2,,2014,60,60,60,3,Burundi,516,,,,516,516,4,22.1
287,"14528, 14649, 14842",Burundi,Government of Burundi,93,,"RED-TABARA, Military faction (forces of Godefroid Niyombare), FPB","6187, 6297, 6513",,2,,2015,181,181,184,3,Burundi,516,,,,516,516,4,22.1
287,14842,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2019,61,60,96,4,"DR Congo (Zaire), Burundi",516,490,,,516,"490, 516",4,22.1
287,"11798, 14842",Burundi,Government of Burundi,93,Government of DR Congo (Zaire),"FNL-Ubugabo-Burihabwa, RED-TABARA","6513, 3553",,2,,2020,139,135,201,4,"DR Congo (Zaire), Burundi",516,490,,,516,"490, 516",4,22.1
287,14842,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,,2,,2021,26,26,29,4,"DR Congo (Zaire), Burundi",516,490,,,516,"490, 516",4,22.1
288,"608, 606, 607",Chad,Government of Chad,87,,"Revolutionary Forces of 1 April, Islamic Legion, MOSANAT","442, 444, 443",,2,,1989,315,315,1585,3,"Sudan, Chad",483,,,,483,"625, 483",4,22.1
288,"606, 609",Chad,Government of Chad,87,,"MPS, Islamic Legion","445, 442",,2,,1990,1352,1352,8932,3,"Sudan, Chad",483,,,,483,"625, 483",4,22.1
288,"611, 610",Chad,Government of Chad,87,,"Military faction (forces of Maldoum Bada Abbas), MDD","449, 446",,2,,1991,68,68,68,3,Chad,483,,,,483,483,4,22.1
288,"614, 613, 612, 610",Chad,Government of Chad,87,,"CNR, FNT, MDD, CSNPD","447, 446, 450, 448",,2,,1992,899,899,1553,3,Chad,483,,,,483,483,4,22.1
288,"614, 613, 612, 610",Chad,Government of Chad,87,,"CNR, FNT, MDD, CSNPD","447, 446, 450, 448",,2,,1993,120,120,120,3,Chad,483,,,,483,483,4,22.1
288,"614, 613, 612",Chad,Government of Chad,87,,"CNR, FNT, CSNPD","447, 450, 448",,2,,1994,156,156,260,3,Chad,483,,,,483,483,4,22.1
288,"610, 615",Chad,Government of Chad,87,,"FARF, MDD","446, 451",,2,,1997,97,97,97,3,Chad,483,,,,483,483,4,22.1
288,615,Chad,Government of Chad,87,,FARF,451,,2,,1998,34,34,34,3,Chad,483,,,,483,483,4,22.1
288,616,Chad,Government of Chad,87,,MDJT,452,,2,,1999,394,394,1149,3,Chad,483,,,,483,483,4,22.1
288,616,Chad,Government of Chad,87,,MDJT,452,,2,,2000,989,989,1041,3,Chad,483,,,,483,483,4,22.1
288,616,Chad,Government of Chad,87,,MDJT,452,,2,,2001,226,226,326,3,Chad,483,,,,483,483,4,22.1
288,616,Chad,Government of Chad,87,,MDJT,452,,2,,2002,294,294,350,3,Chad,483,,,,483,483,4,22.1
288,616,Chad,Government of Chad,87,,MDJT,452,,2,,2003,37,37,189,3,Chad,483,,,,483,483,4,22.1
288,617,Chad,Government of Chad,87,,FUCD,453,,2,,2005,100,100,356,3,Chad,483,,,,483,483,4,22.1
288,"618, 617, 619",Chad,Government of Chad,87,,"UFDD, FUCD, RAFD","456, 454, 453",,2,,2006,1250,1250,2623,3,Chad,483,,,,483,483,4,22.1
288,619,Chad,Government of Chad,87,,UFDD,456,,2,,2007,69,69,380,3,Chad,483,,,,483,483,4,22.1
288,620,Chad,Government of Chad,87,,AN,716,,2,,2008,991,991,1361,3,Chad,483,,,,483,483,4,22.1
288,621,Chad,Government of Chad,87,,UFR,1069,,2,,2009,131,131,324,3,Chad,483,,,,483,483,4,22.1
288,622,Chad,Government of Chad,87,,FPRN,1112,,2,,2010,42,42,83,3,"Sudan, Chad",483,,,,483,"625, 483",4,22.1
288,15676,Chad,Government of Chad,87,,CCMSR,7151,,2,,2018,42,42,89,3,Chad,483,,,,483,483,4,22.1
288,15676,Chad,Government of Chad,87,,CCMSR,7151,,2,,2020,53,6,53,3,Chad,483,,,,483,483,4,22.1
288,16743,Chad,Government of Chad,87,,FACT,7255,,2,,2021,431,431,631,3,Chad,483,,,,483,483,4,22.1
14113,15259,Mali,Government of Mali,72,"Government of Bhutan, Government of Mauritania, Government of United Kingdom, Government of Gambia, Government of Cameroon, Government of Denmark, Government of Lithuania, Government of Bangladesh, Government of Tunisia, Government of Italy, Government of Ivory Coast, Government of Sierra Leone, Government of Niger, Government of Portugal, Government of Guinea-Bissau, Government of Burundi, Government of Hungary, Government of Sweden, Government of Switzerland, Government of Burkina Faso, Government of Ethiopia, Government of Nigeria, Government of Estonia, Government of Norway, Government of Belgium, Government of Latvia, Government of Bosnia-Herzegovina, Government of United States of America, Government of Senegal, Government of Armenia, Government of Liberia, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Finland, Government of Egypt, Government of Ghana, Government of China, Government of Kenya, Government of Austria, Government of Czech Republic, Government of Germany, Government of Jordan, Government of Romania, Government of Yemen (North Yemen), Government of Nepal, Government of Indonesia, Government of Netherlands, Government of Chad, Government of El Salvador, Government of Benin",IS,234,,1,Islamic State,2017,47,47,47,4,Mali,432,"530, 420, 371, 760, 678, 366, 325, 305, 483, 235, 385, 438, 435, 811, 651, 450, 2, 404, 210, 316, 367, 475, 360, 663, 439, 780, 771, 200, 310, 346, 437, 850, 434, 461, 390, 501, 433, 616, 516, 436, 368, 260, 211, 710, 220, 451, 380, 790, 225, 471, 375, 452, 92",,,432,432,4,22.1
14113,15259,Mali,Government of Mali,72,"Government of Bhutan, Government of Madagascar, Government of Mexico, Government of Mauritania, Government of United Kingdom, Government of Gambia, Government of New Zealand, Government of Cameroon, Government of Denmark, Government of Lithuania, Government of Bangladesh, Government of Tunisia, Government of Italy, Government of Ivory Coast, Government of Sierra Leone, Government of Niger, Government of Portugal, Government of Burundi, Government of Hungary, Government of Sweden, Government of Switzerland, Government of Burkina Faso, Government of Ethiopia, Government of Nigeria, Government of Estonia, Government of Norway, Government of Canada, Government of Belgium, Government of Guatemala, Government of Latvia, Government of Bosnia-Herzegovina, Government of Pakistan, Government of Spain, Government of United States of America, Government of Turkey, Government of Senegal, Government of Armenia, Government of Liberia, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Finland, Government of Egypt, Government of Ghana, Government of China, Government of Kenya, Government of Austria, Government of Czech Republic, Government of Germany, Government of Jordan, Government of Romania, Government of Nepal, Government of Indonesia, Government of Netherlands, Government of Chad, Government of El Salvador, Government of Benin",IS,234,,1,Islamic State,2018,119,114,155,4,Mali,432,"530, 420, 70, 371, 760, 770, 366, 325, 305, 483, 20, 235, 385, 438, 435, 811, 651, 450, 2, 210, 360, 316, 367, 580, 920, 475, 663, 439, 780, 771, 200, 310, 346, 90, 437, 850, 434, 461, 390, 501, 433, 616, 516, 436, 368, 260, 640, 211, 710, 220, 451, 380, 790, 230, 225, 471, 375, 452, 92",,,432,432,4,22.1
14113,15259,Mali,Government of Mali,72,"Government of Bhutan, Government of Madagascar, Government of Mexico, Government of Mauritania, Government of United Kingdom, Government of Gambia, Government of Cameroon, Government of Denmark, Government of Lithuania, Government of Ukraine, Government of Bangladesh, Government of Tunisia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Sierra Leone, Government of Niger, Government of Portugal, Government of Burundi, Government of Sweden, Government of Switzerland, Government of Burkina Faso, Government of Ethiopia, Government of Nigeria, Government of Estonia, Government of Norway, Government of Canada, Government of Belgium, Government of Guatemala, Government of Latvia, Government of Bosnia-Herzegovina, Government of Pakistan, Government of Spain, Government of United States of America, Government of Turkey, Government of Senegal, Government of Armenia, Government of Liberia, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Finland, Government of Egypt, Government of Ghana, Government of China, Government of Kenya, Government of Austria, Government of Czech Republic, Government of Germany, Government of Jordan, Government of Romania, Government of Nepal, Government of Indonesia, Government of Netherlands, Government of Chad, Government of El Salvador, Government of Benin",IS,234,,1,Islamic State,2019,181,174,195,4,Mali,432,"530, 420, 70, 371, 760, 770, 366, 325, 305, 483, 205, 20, 235, 385, 438, 435, 811, 651, 450, 2, 210, 360, 316, 367, 580, 475, 369, 663, 439, 780, 771, 200, 346, 90, 437, 850, 434, 461, 390, 501, 433, 616, 516, 436, 368, 260, 640, 211, 710, 220, 451, 380, 790, 230, 225, 471, 375, 452, 92",,,432,432,4,22.1
14113,15259,Mali,Government of Mali,72,"Government of Bhutan, Government of Madagascar, Government of Mexico, Government of Mauritania, Government of United Kingdom, Government of Gambia, Government of Cameroon, Government of Denmark, Government of Lithuania, Government of Ukraine, Government of Bangladesh, Government of Tunisia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Sierra Leone, Government of Niger, Government of Portugal, Government of Burundi, Government of Sweden, Government of Switzerland, Government of Burkina Faso, Government of Ethiopia, Government of Nigeria, Government of Estonia, Government of Norway, Government of Canada, Government of Belgium, Government of Guatemala, Government of Latvia, Government of Bosnia-Herzegovina, Government of Pakistan, Government of Spain, Government of Zambia, Government of United States of America, Government of Senegal, Government of Armenia, Government of Liberia, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Finland, Government of Egypt, Government of Ghana, Government of China, Government of Kenya, Government of Austria, Government of Czech Republic, Government of Germany, Government of Jordan, Government of Romania, Government of Nepal, Government of Indonesia, Government of Iran, Government of Netherlands, Government of Chad, Government of El Salvador, Government of Australia, Government of Benin",IS,234,,1,Islamic State,2020,63,58,106,4,Mali,432,"530, 420, 70, 371, 760, 770, 900, 366, 325, 305, 483, 205, 20, 235, 385, 438, 435, 811, 651, 450, 2, 210, 360, 316, 367, 580, 475, 369, 663, 551, 439, 630, 780, 771, 200, 346, 90, 437, 850, 434, 461, 390, 501, 433, 616, 516, 436, 368, 260, 211, 710, 220, 451, 380, 790, 230, 225, 471, 375, 452, 92",,,432,432,4,22.1
14113,15259,Mali,Government of Mali,72,"Government of Bhutan, Government of Mexico, Government of Mauritania, Government of United Kingdom, Government of Gambia, Government of Cameroon, Government of Denmark, Government of Lithuania, Government of Ukraine, Government of Bangladesh, Government of Tunisia, Government of Ireland, Government of Pakistan, Government of Italy, Government of Ivory Coast, Government of Sierra Leone, Government of Niger, Government of Portugal, Government of Burundi, Government of Sweden, Government of Switzerland, Government of Burkina Faso, Government of Ethiopia, Government of Luxembourg, Government of Estonia, Government of Nigeria, Government of Canada, Government of Belgium, Government of Guatemala, Government of Latvia, Government of Bosnia-Herzegovina, Government of Norway, Government of Spain, Government of Zambia, Government of United States of America, Government of Turkey, Government of Senegal, Government of Armenia, Government of Liberia, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Finland, Government of Egypt, Government of Ghana, Government of China, Government of Kenya, Government of Austria, Government of Czech Republic, Government of Germany, Government of Jordan, Government of Romania, Government of Nepal, Government of Indonesia, Government of Iran, Government of Netherlands, Government of Chad, Government of El Salvador, Government of Australia, Government of Benin",IS,234,,1,Islamic State,2021,110,110,129,4,Mali,432,"530, 420, 70, 371, 760, 770, 900, 366, 325, 305, 483, 205, 20, 235, 385, 438, 435, 811, 651, 450, 2, 210, 360, 316, 367, 475, 369, 663, 551, 439, 630, 780, 771, 200, 346, 90, 437, 850, 434, 212, 390, 501, 461, 433, 616, 516, 436, 368, 260, 640, 211, 710, 220, 451, 380, 790, 230, 225, 471, 375, 452, 92",,,432,432,4,22.1
