id,call,city,state,country,date,lat,lon,elev,atmp,ntmp,nbtmp,nyrt,eyrt,amax,nbmax,amin,nbmin,himax,hidy,lomin,lody,totpcp,nmpcp,nbdypcp,nyrp,eyrp,nbtr,nbdyrep,nbobs,totrepr
24724,-99999,CHERNISHEVSKII,-99999,RUSSIA,202501,63.0000,112.3000,422,-26.10,-29.60,62,-99999,2020,-24.30,31,-27.80,31,-5.6,22,-38.1,1,40.2,15.7,31,-99999,2020,0,31,248,25.9
24725,-99999,TUOY-KHAYA,-99999,RUSSIA,202501,62.5300,111.2300,228,-25.60,-27.20,62,-99999,2020,-23.00,31,-28.20,31,-3.3,22,-40.3,28,35.5,-99999,30,-99999,2020,0,31,248,17.5
24726,UERR,MIRNYJ,-99999,RUSSIA,202501,62.5000,113.9000,351,-25.90,-29.80,62,-99999,2020,-23.10,31,-28.60,31,-4.3,23,-40.6,3,96.9,12.3,30,-99999,2020,0,31,248,12.8
24737,-99999,KRESTYAH,-99999,RUSSIA,202501,62.2667,116.1500,139,-28.00,-99999,62,-99999,-99999,-24.20,31,-31.80,31,-3.5,22,-42.3,28,24.3,-99999,31,-99999,-99999,0,31,248,13.2
24738,-99999,SUNTAR,-99999,RUSSIA,202501,62.1500,117.6500,131,-27.40,-30.90,62,-99999,2020,-24.10,31,-30.70,31,-3.8,22,-45.1,5,30.9,14.8,29,-99999,2020,0,31,248,19.9
24753,-99999,NAMTSY,-99999,RUSSIA,202501,62.7333,129.6667,89,-36.50,-39.00,62,-99999,2020,-33.60,31,-39.50,31,-7.4,24,-55.6,2,22.9,-99999,31,-99999,2020,0,31,248,15.4
24758,-99999,BERDIGESTYAH,-99999,RUSSIA,202501,62.2667,127.0667,231,-33.20,-34.30,62,-99999,2020,-29.00,31,-37.40,31,-6.3,23,-54.0,2,9.1,-99999,29,-99999,2020,0,31,248,8.6
24763,-99999,KREST-HALDZHAY,-99999,RUSSIA,202501,62.8000,134.4000,119,-35.70,-99999,62,-99999,2020,-32.30,31,-39.10,31,-1.5,24,-52.3,2,23.1,7.7,28,-99999,2020,0,31,245,17.5
24768,-99999,CURAPCA,-99999,RUSSIA,202501,62.0330,132.6000,186,-33.50,-39.80,62,-99999,2020,-30.20,31,-36.80,31,-9.4,24,-54.4,2,7.1,7.0,30,-99999,2020,0,31,248,7.3
24771,-99999,TEPLYJKLYUCH,-99999,RUSSIA,202501,62.7830,136.8500,289,-33.50,-39.50,62,-99999,2020,-29.20,31,-37.80,31,-9.6,24,-51.6,2,66.3,-99999,31,-99999,2020,0,31,248,33.1
24790,-99999,SUSUMAN,-99999,RUSSIA,202501,62.7800,148.1700,646,-42.40,-37.30,62,-99999,2020,-38.70,31,-46.00,31,-13.7,4,-51.6,20,37.1,9.4,31,-99999,2020,0,31,248,3.6
24802,-99999,STRELKA_CHUNJA,-99999,RUSSIA,202501,61.7000,102.7000,357,-24.30,-99999,62,-99999,2020,-20.60,31,-28.10,31,-4.9,22,-45.5,28,19.1,13.0,30,-99999,2020,0,31,124,18.3
24807,-99999,MUTORAJ,-99999,RUSSIA,202501,61.3280,100.4760,332,-21.20,-27.50,62,-99999,2020,-17.80,31,-24.60,31,-2.7,22,-45.9,29,24.2,-99999,30,-99999,2020,0,31,246,22.1
24817,-99999,ERBOGACEN,-99999,RUSSIA,202501,61.2667,108.0167,284,-23.20,-29.00,62,-99999,2020,-19.40,31,-26.90,31,-2.8,23,-42.7,29,27.5,15.7,28,-99999,2020,0,31,248,21.2
24826,-99999,DOROZHNYJ,-99999,RUSSIA,202501,61.6170,114.6170,354,-24.50,-27.60,62,-99999,2020,-21.80,31,-27.20,31,-3.2,23,-38.4,29,33.8,-99999,30,-99999,2020,0,31,247,22.4
24843,-99999,TONGULAH,-99999,RUSSIA,202501,61.9170,124.5500,199,-29.90,-34.10,62,-99999,2020,-24.30,31,-35.50,31,30.4,29,-51.3,3,6.1,-99999,28,-99999,2020,0,31,248,6.9
24856,-99999,POKROVSKAJA,-99999,RUSSIA,202501,61.4830,129.1500,115,-33.90,-37.60,62,-99999,2020,-29.70,31,-38.10,31,-5.3,23,-54.1,3,25.4,11.2,30,-99999,2020,1,31,248,3.7
24871,-99999,OHOTSKIJPEREVOZ,-99999,RUSSIA,202501,61.8670,135.5000,141,-33.30,-40.00,62,-99999,2020,-30.40,31,-36.10,31,-8.9,24,-51.7,2,42.3,-99999,30,-99999,2020,0,31,248,20.8
24894,-99999,KOLYMSKAYA,-99999,RUSSIA,202501,61.8500,147.6667,838,-38.00,-35.50,62,-99999,2020,-35.50,31,-40.60,31,-17.6,4,-46.9,14,10.7,-99999,31,-99999,2020,0,31,248,7.6
24898,-99999,UST_-OMCHUG,-99999,RUSSIA,202501,61.1167,149.6333,574,-40.60,-32.30,62,-99999,2020,-35.60,31,-45.60,31,-16.4,4,-51.1,13,95.4,-99999,31,-99999,2020,0,31,248,7.1
24908,UNKI,VANAVARA,-99999,RUSSIA,202501,60.3331,102.2667,259,-19.50,-99999,62,-99999,2020,-15.20,31,-23.80,31,0.0,22,-42.7,28,46.1,20.1,31,-99999,2020,0,31,248,28.4
24918,-99999,PREOBRAZENKA,-99999,RUSSIA,202501,60.0670,107.9670,292,-20.70,-26.70,62,-99999,2020,-17.40,31,-24.00,31,-3.0,23,-42.5,29,31.9,20.8,31,-99999,2020,0,31,204,23.0
24923,-99999,LENSK,-99999,RUSSIA,202501,60.7200,114.8800,241,-24.70,-27.90,62,-99999,2020,-21.60,31,-27.80,31,-1.8,23,-40.1,29,53.1,20.9,30,-99999,2020,0,31,248,20.5
24928,-99999,KOMAKA,-99999,RUSSIA,202501,60.2667,111.7333,298,-23.00,-25.80,62,-99999,2020,-19.00,31,-27.00,31,-2.3,23,-43.5,29,36.0,-99999,31,-99999,2020,0,31,124,27.6
24933,-99999,KILEER,-99999,RUSSIA,202501,60.9500,119.3000,247,-28.60,-99999,62,-99999,2020,-23.60,31,-33.60,31,-3.0,22,-48.7,3,12.1,13.6,29,-99999,2020,0,31,248,12.6
24944,-99999,OLEKMINSK,-99999,RUSSIA,202501,60.4000,120.4167,223,-29.10,-30.00,62,-99999,2020,-25.40,31,-32.70,31,-4.1,22,-48.6,3,30.3,16.9,30,-99999,2020,0,31,248,11.7
24951,-99999,ISIT,-99999,RUSSIA,202501,60.8167,125.3167,117,-31.00,-32.70,62,-99999,2020,-28.10,31,-34.00,31,-5.2,22,-49.7,3,13.0,13.4,29,-99999,2020,0,31,248,6.2
24959,UEEE,JAKUTSK,-99999,RUSSIA,202501,62.0800,129.7500,103,-32.60,-36.90,62,-99999,2020,-29.70,31,-35.60,31,-6.8,24,-49.8,4,36.6,9.7,31,-99999,2020,0,31,248,7.6
24962,-99999,AMGA,-99999,RUSSIA,202501,60.9000,131.9830,146,-33.80,-39.10,62,-99999,2020,-30.40,31,-37.30,31,-10.8,24,-54.1,2,20.3,9.4,30,-99999,2020,0,31,248,5.0
24966,-99999,UST-MAJA,-99999,RUSSIA,202501,60.3831,134.4497,169,-31.60,-38.10,62,-99999,2020,-27.90,31,-35.30,31,-9.7,23,-52.0,2,26.3,11.8,25,-99999,2020,0,31,248,17.9
24967,-99999,TEGJULTJA,-99999,RUSSIA,202501,60.4700,130.0000,173,-32.30,-36.20,62,-99999,2020,-27.80,31,-36.80,31,-10.7,23,-58.7,1,10.0,13.0,30,-99999,2020,0,31,248,9.9
24982,-99999,UEGA,-99999,RUSSIA,202501,60.7200,142.7800,396,-25.60,-24.50,62,-99999,2020,-20.00,31,-31.20,31,-9.9,4,-42.4,1,0.0,5.0,30,-99999,2020,0,31,248,0.3
24988,-99999,ARKA,-99999,RUSSIA,202501,60.0830,142.3330,198,-23.40,-25.60,62,-99999,2020,-17.60,31,-29.20,31,-6.1,5,-39.4,2,3.2,7.3,31,-99999,2020,1,31,248,2.7
25017,-99999,ANDRYUSHKINO,-99999,RUSSIA,202501,69.1667,154.5000,16,-35.10,-32.00,62,-99999,2020,-32.70,31,-37.40,31,-19.2,4,-48.0,24,5.7,-99999,31,-99999,2020,0,31,248,0.3
25034,-99999,BUHTA_AMBARCIK,-99999,RUSSIA,202501,69.6200,162.3000,24,-29.60,-28.70,62,-99999,2020,-27.80,31,-31.40,31,-17.6,4,-40.7,24,10.5,5.0,31,-99999,2020,0,31,248,0.8
25042,-99999,OSTROV_AION,-99999,RUSSIA,202501,69.9300,167.9800,13,-25.60,-27.30,62,-99999,2020,-23.70,31,-27.60,31,-15.3,1,-37.4,31,20.6,6.1,29,-99999,2020,0,31,248,13.0
25044,-99999,RAUCHUA,-99999,RUSSIA,202501,69.5000,166.5833,6,-27.30,-99999,60,-99999,-99999,-25.10,30,-29.60,31,-17.9,14,-39.1,31,26.8,-99999,30,-99999,-99999,1,31,232,5.4
25051,-99999,PEVEK,-99999,RUSSIA,202501,69.7025,170.2800,5,-24.80,-23.70,62,-99999,2020,-23.40,31,-26.30,31,-4.8,2,-35.7,31,81.2,-99999,25,-99999,2020,1,31,248,26.3
25121,-99999,KOLJMSKAJA,-99999,RUSSIA,202501,68.7333,158.7200,15,-33.60,-31.70,62,-99999,2020,-31.60,31,-35.60,31,-20.0,14,-46.0,24,63.5,-99999,31,-99999,2020,0,31,248,21.9
25123,-99999,CHERSKIJ,-99999,RUSSIA,202501,68.7500,161.2830,28,-33.00,-32.00,62,-99999,2020,-31.20,31,-34.90,31,-18.5,14,-46.1,24,36.3,19.2,30,-99999,2020,0,31,248,15.5
25129,-99999,KONSTANTINOVSKAYA,-99999,RUSSIA,202501,68.1500,161.1667,8,-36.10,-99999,62,-99999,-99999,-33.60,31,-38.60,31,-18.7,14,-49.6,24,55.5,-99999,31,-99999,-99999,0,31,246,14.8
25138,-99999,OSTROVNOE,-99999,RUSSIA,202501,68.1200,164.1700,98,-34.70,-33.70,62,-99999,2020,-33.00,31,-36.40,31,-16.3,1,-45.8,23,29.3,12.6,30,-99999,2020,0,31,248,9.0
25147,-99999,BILIBINO,-99999,RUSSIA,202501,68.0500,166.4500,279,-33.60,-30.90,62,-99999,2020,-30.90,31,-36.30,31,-12.1,1,-48.2,30,38.0,-99999,30,-99999,2020,0,31,248,21.5
25151,-99999,CHAUN,-99999,RUSSIA,202501,68.8833,170.7833,4,-29.20,-27.10,62,-99999,2020,-27.20,31,-31.10,31,-13.1,2,-41.7,31,27.2,-99999,26,-99999,2020,3,31,248,15.3
25206,-99999,SREDHEKOLYMSK,-99999,RUSSIA,202501,67.4500,153.7200,20,-36.70,-35.60,62,-99999,2020,-34.30,31,-39.10,31,-24.9,4,-45.6,21,70.0,11.6,31,-99999,2020,0,31,248,5.5
25248,-99999,ILIRNEJ,-99999,RUSSIA,202501,67.2500,168.9700,352,-36.50,-34.30,62,-99999,2020,-33.90,31,-39.20,31,-13.8,1,-53.3,31,20.6,9.3,31,-99999,2020,1,31,248,15.4
25335,-99999,BAIMKA,-99999,RUSSIA,202501,66.5333,164.2833,286,-35.70,-31.60,62,-99999,2020,-32.90,31,-38.60,31,-16.5,1,-50.4,28,51.8,-99999,31,-99999,2020,0,31,248,31.3
25356,-99999,ENMUVEEM,-99999,RUSSIA,202501,66.3797,173.3300,78,-24.70,-26.90,62,-99999,2020,-18.20,31,-31.20,31,0.0,30,-47.7,30,34.7,14.3,30,-99999,2020,0,31,124,35.5
25378,-99999,EGVEKINOT,-99999,RUSSIA,202501,66.3497,-179.1000,21,-17.80,-18.00,62,-99999,2020,-15.60,31,-20.00,31,-1.8,3,-35.9,30,41.3,32.2,31,-99999,2020,0,31,248,30.5
25399,-99999,MYS_UELEN,-99999,RUSSIA,202501,66.1700,-169.8000,5,-17.30,-99999,62,-99999,2020,-15.50,31,-19.10,31,-4.0,24,-35.2,31,41.1,18.8,30,-99999,2020,0,31,124,35.5
25400,-99999,ZYRJANKA,-99999,RUSSIA,202501,65.7300,150.9000,41,-37.90,-36.20,62,-99999,2020,-35.30,31,-40.60,31,-25.4,4,-46.9,14,9.3,13.9,30,-99999,2020,0,31,248,6.2
25428,-99999,OMOLON,-99999,RUSSIA,202501,65.2300,160.5300,260,-38.10,-36.90,62,-99999,2020,-35.30,31,-40.90,31,-22.6,2,-50.0,31,14.7,11.0,31,-99999,2020,0,31,248,6.1
25469,-99999,KANCHALAN,-99999,RUSSIA,202501,65.1833,176.7667,18,-25.40,-20.70,62,-99999,2020,-22.90,31,-27.80,31,-7.0,3,-44.2,30,51.7,-99999,30,-99999,2020,1,31,248,46.3
25503,-99999,KORKODON,-99999,RUSSIA,202501,64.7500,153.9700,97,-39.80,-37.20,62,-99999,2020,-37.30,31,-42.20,31,-27.7,5,-51.3,24,38.4,15.6,31,-99999,2020,0,31,248,3.4
25551,UHMP,MARKOVO,-99999,RUSSIA,202501,64.6831,170.4167,25,-28.70,-99999,62,-99999,2020,-26.00,31,-31.50,31,-6.0,2,-46.8,30,58.8,24.1,31,-99999,2020,0,31,248,24.6
25561,-99999,TANYURER,-99999,RUSSIA,202501,64.8667,174.4800,8,-15.50,-99999,62,-99999,-99999,-0.90,31,-30.00,31,0.0,30,-45.1,22,19.3,-99999,28,-99999,-99999,1,31,121,19.6
25563,UHMA,ANADYR_,-99999,RUSSIA,202501,64.7833,177.5700,62,-22.90,-22.10,62,-99999,2020,-20.90,31,-24.90,31,-3.3,1,-35.9,27,36.0,39.9,31,-99999,2020,0,31,248,22.1
25627,-99999,LABAZNAYA,-99999,RUSSIA,202501,63.3000,158.5000,709,-35.70,-99999,62,-99999,-99999,-32.50,31,-38.90,31,-8.5,4,-48.6,29,76.2,-99999,30,-99999,-99999,0,31,248,5.7
25648,-99999,SLAUTNOE,-99999,RUSSIA,202501,63.2000,167.8500,44,-28.70,-23.00,62,-99999,2020,-25.00,31,-32.40,31,-4.7,1,-47.5,29,3.4,-99999,31,-99999,2020,0,31,248,1.0
25700,-99999,EL_GEN_(SOVHOZ),-99999,RUSSIA,202501,62.8000,150.6667,312,-41.20,-38.60,62,-99999,2020,-37.70,31,-44.80,31,-22.9,5,-50.4,24,6.4,-99999,31,-99999,2020,0,31,248,3.9
25703,-99999,SEJMCHAN,-99999,RUSSIA,202501,62.9167,152.4167,206,-41.70,-36.80,62,-99999,2020,-37.70,31,-45.70,31,-25.5,5,-51.7,24,85.9,20.2,31,-99999,2020,0,31,248,7.4
25705,-99999,SREDNEKAN,-99999,RUSSIA,202501,62.4500,152.3200,264,-38.30,-99999,62,-99999,2020,-36.10,31,-40.50,31,-24.7,5,-46.5,14,32.1,24.9,31,-99999,2020,0,31,248,8.3
25707,-99999,BOHAPCHA,-99999,RUSSIA,202501,62.0915,150.6718,348,-39.70,-36.10,62,-99999,2020,-36.60,31,-42.80,31,-21.1,5,-50.0,14,14.6,-99999,30,-99999,2020,0,31,248,7.2
25715,-99999,OMSUKCHAN,-99999,RUSSIA,202501,62.5000,155.7830,542,-37.30,-33.40,62,-99999,2020,-33.50,31,-41.10,31,-24.6,4,-48.1,25,17.0,-99999,31,-99999,2020,0,31,248,4.6
25745,-99999,KAMENSKOE,-99999,RUSSIA,202501,62.4831,166.2167,10,-27.40,-22.00,62,-99999,2020,-24.70,31,-30.10,31,-4.3,3,-43.2,28,8.8,21.4,31,-99999,2020,0,31,248,4.8
25808,-99999,TALAYA,-99999,RUSSIA,202501,61.1333,152.3833,707,-37.00,-33.90,62,-99999,2020,-31.70,31,-42.30,31,-24.4,4,-49.2,2,95.5,-99999,31,-99999,2020,0,31,248,9.1
25820,-99999,EVENSK,-99999,RUSSIA,202501,61.9167,159.2167,11,-20.30,-99999,62,-99999,-99999,-17.20,31,-23.40,31,-0.5,3,-32.8,25,4.7,-99999,31,-99999,-99999,0,31,248,3.2
25904,-99999,MADAUN,-99999,RUSSIA,202501,60.6000,150.7000,521,-34.30,-29.70,62,-99999,2020,-29.10,31,-39.40,31,-17.0,5,-46.9,2,10.4,-99999,31,-99999,2020,0,31,248,8.6
25913,UHMM,MAGADAN,-99999,RUSSIA,202501,59.5800,150.7833,118,-15.80,-15.80,62,-99999,2020,-13.10,31,-18.40,31,-2.1,4,-24.2,2,14.0,17.9,30,-99999,2020,0,31,248,1.3
25916,-99999,MYS_ALEVINA,-99999,RUSSIA,202501,58.8300,151.3500,64,-11.30,-99999,62,-99999,2020,-9.10,31,-13.40,31,1.2,4,-18.5,29,104.2,22.6,31,-99999,2020,0,31,248,93.8
25919,-99999,BRAT_EV_(MYS),-99999,RUSSIA,202501,59.1000,153.3333,12,-13.20,-99999,62,-99999,-99999,-11.10,31,-15.30,31,-1.6,4,-22.3,13,2.7,-99999,31,-99999,-99999,0,31,248,0.6
25922,-99999,SHELIHOVO,-99999,RUSSIA,202501,60.7200,155.8800,34,-16.50,-15.20,62,-99999,2020,-14.50,31,-18.50,31,-1.1,4,-25.0,28,0.6,15.6,31,-99999,2020,0,31,246,0.6
25927,-99999,BROHOVO,-99999,RUSSIA,202501,59.6500,154.2700,7,-20.40,-19.00,62,-99999,2020,-17.30,31,-23.50,31,-1.7,3,-32.3,21,6.5,31.5,29,-99999,2020,0,31,247,3.8
25941,-99999,CHEMURNAUT,-99999,RUSSIA,202501,60.7330,163.0170,14,-20.20,-15.50,62,-99999,2020,-17.80,31,-22.60,31,-3.2,3,-35.7,29,12.2,-99999,29,-99999,2020,1,31,248,9.1
25956,-99999,APUKA,-99999,RUSSIA,202501,60.4300,169.6700,3,-17.00,-13.30,62,-99999,2020,-14.30,31,-19.70,31,1.6,4,-32.4,26,7.6,29.2,30,-99999,2020,2,31,247,6.4
26029,-99999,PAKRI,-99999,ESTONIA,202501,59.3830,24.0330,26,1.40,-2.40,62,-99999,2020,2.80,31,0.10,31,6.3,29,-5.6,7,273.4,-99999,30,-99999,2020,0,31,248,493.9
26038,EETN,TALLINN,-99999,ESTONIA,202501,59.3831,24.5831,34,0.40,-3.00,62,-99999,2020,1.90,31,-1.20,31,6.6,29,-12.0,4,452.3,56.0,30,-99999,2020,0,31,248,441.8
26045,-99999,KUNDA,-99999,ESTONIA,202501,59.5214,26.5414,3,0.70,-3.20,62,-99999,2020,2.10,31,-0.70,31,6.5,30,-7.6,6,39.4,37.8,31,-99999,2020,0,31,248,23.9
26046,-99999,JECKHVY,-99999,ESTONIA,202501,59.3000,27.2000,74,-0.80,-5.40,62,-99999,2020,0.90,31,-2.60,31,5.3,17,-13.4,13,40.2,37.0,31,-99999,2020,0,31,248,18.9
26058,-99999,NARVA_JOESUU,-99999,RUSSIA,202501,59.4670,28.0500,30,-0.70,-5.10,62,-99999,2020,1.20,31,-2.50,31,5.9,30,-17.6,6,35.3,33.0,31,-99999,2020,0,31,248,18.6
26059,-99999,KINGISEPP,-99999,RUSSIA,202501,59.3670,28.6000,19,-0.80,-4.90,62,-99999,2020,1.20,31,-2.70,31,5.6,30,-16.3,6,101.0,51.4,28,-99999,2020,0,31,248,103.9
26063,ULLI,LENINGRAD/PULKOVO,-99999,RUSSIA,202501,59.9700,30.3000,6,-0.80,-4.70,62,-99999,2020,0.80,31,-2.40,31,6.4,30,-16.2,6,102.9,46.3,31,-99999,2020,0,31,248,97.2
26069,-99999,BELOGORKA,-99999,RUSSIA,202501,59.4000,30.1000,90,-1.60,-99999,62,-99999,2020,0.30,31,-3.50,31,5.6,30,-21.9,6,75.5,47.1,28,-99999,2020,0,31,248,79.4
26072,-99999,PETROKREPOST,-99999,RUSSIA,202501,59.9330,31.0000,17,-1.50,-6.80,62,-99999,2020,0.20,31,-3.20,31,5.4,30,-16.1,6,105.0,52.3,29,-99999,2020,0,31,248,108.2
26078,-99999,LJUBAN,-99999,RUSSIA,202501,59.3500,31.2330,39,-1.10,-5.60,62,-99999,2020,0.70,31,-3.00,31,6.0,30,-18.4,6,83.8,51.6,30,-99999,2020,2,31,248,83.0
26080,-99999,KIRISHI,-99999,RUSSIA,202501,59.4500,32.0333,26,-1.10,-7.20,62,-99999,2020,0.60,31,-2.90,31,5.8,30,-19.6,6,69.5,-99999,28,-99999,2020,0,31,248,69.9
26094,-99999,TIHVIN,-99999,RUSSIA,202501,59.7000,33.6000,61,-2.10,-7.40,62,-99999,2020,-0.30,31,-3.80,31,5.0,30,-18.9,6,100.1,61.2,26,-99999,2020,0,31,248,99.5
26099,-99999,EFIMOVSKAJA,-99999,RUSSIA,202501,59.5000,34.7000,176,-2.70,-9.10,62,-99999,2020,-1.00,31,-4.50,31,4.2,30,-18.8,21,91.7,60.4,31,-99999,2020,1,31,246,90.7
26115,-99999,RISTNA,-99999,ESTONIA,202501,58.9170,22.0670,9,2.20,-0.60,62,-99999,2020,3.50,31,0.80,31,6.1,18,-3.3,4,38.2,52.7,30,-99999,2020,0,31,248,33.4
26124,-99999,LAANE-NIGULA,-99999,ESTONIA,202501,58.9500,23.8170,25,0.30,-3.70,62,-99999,2020,2.20,31,-1.60,31,6.4,29,-12.4,4,34.0,54.2,30,-99999,2020,0,31,248,22.2
26128,-99999,VIRTSU,-99999,ESTONIA,202501,58.5670,23.5170,3,1.30,-2.70,62,-99999,2020,2.60,31,0.00,31,5.9,29,-6.6,4,32.9,-99999,31,-99999,2020,0,31,248,19.1
26134,-99999,KUUSIKU,-99999,ESTONIA,202501,58.9670,24.7330,52,0.00,-4.50,62,-99999,2020,1.80,31,-1.70,31,6.7,29,-12.4,6,33.8,-99999,30,-99999,2020,0,31,248,15.3
26135,-99999,TURI,-99999,ESTONIA,202501,58.8170,25.4170,65,-0.10,-4.20,62,-99999,2020,1.50,31,-1.70,31,6.7,29,-11.2,6,36.7,55.8,29,-99999,2020,0,31,248,28.7
26141,-99999,VALKE-MAARJA,-99999,ESTONIA,202501,59.1330,26.2330,123,-0.80,-5.10,62,-99999,2020,0.70,31,-2.40,31,5.7,29,-10.0,13,30.8,39.8,30,-99999,2020,0,31,248,13.6
26144,-99999,TOOMA,-99999,ESTONIA,202501,58.3700,26.2700,89,-0.50,-5.40,62,-99999,2020,1.30,31,-2.30,31,6.3,29,-18.5,13,40.7,-99999,31,-99999,2020,0,31,248,24.8
26145,-99999,TIJRIKOJA,-99999,ESTONIA,202501,58.9000,26.9000,34,-0.10,-4.90,62,-99999,2020,1.40,31,-1.60,31,6.0,30,-9.9,13,25.4,32.0,29,-99999,2020,4,31,248,21.7
26157,-99999,GDOV,-99999,RUSSIA,202501,58.7000,27.8000,40,-0.40,-4.90,62,-99999,2020,1.10,31,-1.90,31,6.2,29,-16.4,13,79.9,41.8,28,-99999,2020,0,31,248,73.2
26167,-99999,NIKOLAEVSKOE,-99999,RUSSIA,202501,58.5670,29.8000,91,-0.30,-5.30,62,-99999,2020,1.20,31,-1.90,31,6.2,30,-12.0,13,86.7,48.7,31,-99999,2020,0,31,248,77.9
26179,-99999,NOVGOROD,-99999,RUSSIA,202501,58.5170,31.2500,24,-0.40,-7.00,62,-99999,2020,1.40,31,-2.10,31,6.6,30,-15.4,6,71.4,40.5,30,-99999,2020,0,31,248,61.0
26214,-99999,VILSANDI,-99999,ESTONIA,202501,58.3831,21.8153,6,2.60,-0.40,62,-99999,2020,3.80,31,1.40,31,6.4,1,-4.1,6,24.2,43.4,31,-99999,2020,0,31,248,13.8
26218,-99999,SORVE,-99999,LATVIA,202501,57.9170,22.0500,4,2.30,-0.90,62,-99999,2020,3.60,31,1.00,31,6.6,18,-4.1,6,29.9,-99999,31,-99999,2020,0,31,248,20.8
26226,-99999,KIHNU,-99999,ESTONIA,202501,58.1000,23.9670,4,1.90,-2.10,62,-99999,2020,3.00,31,0.80,31,5.8,1,-4.8,4,55.2,-99999,31,-99999,2020,0,31,248,35.8
26227,-99999,RUHNU,-99999,LATVIA,202501,57.7831,23.2589,2,2.50,-1.00,62,-99999,2020,3.70,31,1.40,31,6.3,1,-3.8,4,34.3,42.2,31,-99999,2020,0,31,248,22.6
26229,-99999,AINAZI,-99999,ESTONIA,202501,57.8670,24.3670,5,1.70,-3.00,62,-99999,2020,3.30,31,0.20,31,8.0,29,-13.5,13,42.1,-99999,31,-99999,2020,1,31,248,38.8
26231,-99999,PJARNU,-99999,ESTONIA,202501,58.3667,24.5000,8,0.90,-3.80,58,-99999,2020,2.20,30,-0.40,29,6.4,29,-7.9,4,95.8,60.5,30,-99999,2020,0,30,233,95.8
26233,-99999,VILJANDI,-99999,ESTONIA,202501,58.3670,25.6000,86,0.30,-4.30,62,-99999,2020,1.70,31,-1.20,31,6.9,29,-9.5,13,49.4,44.4,31,-99999,2020,0,31,248,22.5
26238,-99999,RUJIENA,-99999,LATVIA,202501,57.9000,25.3830,12,0.80,-5.10,62,-99999,2020,2.30,31,-0.70,31,6.9,29,-11.0,13,38.6,-99999,30,-99999,2020,1,31,248,31.6
26242,EETU,TARTU-TORAVERE,-99999,ESTONIA,202501,58.2639,26.4614,70,0.40,-4.20,62,-99999,2020,1.80,31,-1.10,31,7.0,29,-10.2,13,39.2,46.2,31,-99999,2020,0,31,248,27.0
26247,-99999,VALGA,-99999,LATVIA,202501,57.7830,26.0330,66,0.90,-4.10,62,-99999,2020,2.40,31,-0.50,31,7.0,29,-9.9,13,35.3,50.8,30,-99999,2020,0,31,248,22.4
26249,-99999,VORU,-99999,ESTONIA,202501,57.8458,27.0192,82,0.90,-4.20,62,-99999,2020,2.30,31,-0.50,31,7.5,29,-9.5,13,38.2,45.3,30,-99999,2020,0,31,248,16.6
26258,-99999,PSKOV,-99999,RUSSIA,202501,57.8167,28.3331,43,0.50,-4.80,62,-99999,2020,2.00,31,-1.10,31,7.1,30,-9.9,13,69.5,47.7,30,-99999,2020,0,31,248,56.3
26268,-99999,DNO,-99999,RUSSIA,202501,57.8170,29.9500,71,0.20,-6.80,62,-99999,2020,1.80,31,-1.30,31,7.2,30,-13.0,13,67.8,50.3,31,-99999,2020,2,31,248,66.5
26275,-99999,STARAJA_RUSSA,-99999,RUSSIA,202501,58.0000,31.3000,24,0.40,-5.60,62,-99999,2020,1.80,31,-1.10,31,7.6,30,-9.4,5,73.5,44.5,30,-99999,2020,0,31,248,59.1
26285,-99999,KRESTCY,-99999,RUSSIA,202501,58.2670,32.5330,63,-0.60,-7.40,62,-99999,2020,1.10,31,-2.20,31,6.2,30,-17.7,6,85.8,67.8,31,-99999,2020,3,31,248,85.2
26291,-99999,BOROVICI,-99999,RUSSIA,202501,58.4170,33.9000,89,-0.80,-7.60,62,-99999,2020,0.90,31,-2.50,31,6.4,30,-18.2,6,67.1,50.7,27,-99999,2020,0,31,248,70.3
26298,-99999,BOLOGOE,-99999,RUSSIA,202501,57.9000,34.1000,213,-1.30,-7.10,62,-99999,2020,0.30,31,-2.80,31,5.6,30,-14.7,6,53.0,47.6,25,-99999,2020,0,31,248,57.2
26313,-99999,KOLKA,-99999,LATVIA,202501,57.7500,22.6000,5,2.30,-0.70,62,-99999,2020,3.80,31,0.80,31,8.1,28,-5.7,6,38.0,46.0,29,-99999,2020,2,31,248,40.7
26314,-99999,VENTSPILS,-99999,LATVIA,202501,57.4000,21.5330,3,2.50,-1.40,62,-99999,2020,3.80,31,1.30,31,7.2,28,-6.5,6,38.3,56.3,31,-99999,2020,1,31,248,37.7
26318,-99999,STENDE,-99999,LATVIA,202501,57.2000,22.3800,70,1.20,-3.30,62,-99999,2020,2.80,31,-0.50,31,7.2,29,-12.3,13,34.4,-99999,29,-99999,2020,1,31,248,36.9
26324,-99999,MERSRAGS,-99999,LATVIA,202501,57.3500,23.1170,6,1.90,-1.50,62,-99999,2020,3.50,31,0.30,31,8.0,29,-8.9,5,41.0,-99999,31,-99999,2020,0,31,248,37.3
26326,-99999,SKULTE,-99999,LATVIA,202501,57.3170,24.4170,10,2.00,-3.90,62,-99999,2020,3.40,31,0.70,31,7.9,29,-9.5,13,15.5,-99999,30,-99999,2020,0,31,248,15.9
